condicion,semilla,metodo,numero_pasos_percepcion,numero_pasos_huella,huella_percepcion_primeros_pasos,latencia_pasos,sigma_posicion_m,sigma_velocidad_m_s,version_generador_ruido
incertidumbre_moderada,170085,A* + SAC-PO-TTC,193,3,ec4f1bb0922250a8c5f3172afe9d9002ed3f9a1527cbde27fb3003de4dc24605,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170085,A* + SAC-UPO-TTC,177,3,ec4f1bb0922250a8c5f3172afe9d9002ed3f9a1527cbde27fb3003de4dc24605,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170086,A* + DWA,201,3,1b1a5adc364e12263ac44edbcd70f8327933d00d2726974ccecb77ce13c417db,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170086,A* + TD3,86,3,1b1a5adc364e12263ac44edbcd70f8327933d00d2726974ccecb77ce13c417db,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170086,A* + SAC-R,253,3,1b1a5adc364e12263ac44edbcd70f8327933d00d2726974ccecb77ce13c417db,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170086,A* + SAC-PO-TTC,286,3,1b1a5adc364e12263ac44edbcd70f8327933d00d2726974ccecb77ce13c417db,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170086,A* + SAC-UPO-TTC,279,3,1b1a5adc364e12263ac44edbcd70f8327933d00d2726974ccecb77ce13c417db,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170087,A* + DWA,109,3,824499458a8568586808e4d1ee0c4ff0650eb19f115214569b32405539cec152,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170087,A* + TD3,106,3,824499458a8568586808e4d1ee0c4ff0650eb19f115214569b32405539cec152,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170087,A* + SAC-R,147,3,824499458a8568586808e4d1ee0c4ff0650eb19f115214569b32405539cec152,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170087,A* + SAC-PO-TTC,115,3,824499458a8568586808e4d1ee0c4ff0650eb19f115214569b32405539cec152,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170087,A* + SAC-UPO-TTC,114,3,824499458a8568586808e4d1ee0c4ff0650eb19f115214569b32405539cec152,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170088,A* + DWA,133,3,ebf2658ae5feddfcd2e2d8364dc32aa23c859490587f7a5250e1f24a2e4e669e,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170088,A* + TD3,174,3,ebf2658ae5feddfcd2e2d8364dc32aa23c859490587f7a5250e1f24a2e4e669e,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170088,A* + SAC-R,181,3,ebf2658ae5feddfcd2e2d8364dc32aa23c859490587f7a5250e1f24a2e4e669e,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170088,A* + SAC-PO-TTC,170,3,ebf2658ae5feddfcd2e2d8364dc32aa23c859490587f7a5250e1f24a2e4e669e,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170088,A* + SAC-UPO-TTC,178,3,ebf2658ae5feddfcd2e2d8364dc32aa23c859490587f7a5250e1f24a2e4e669e,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170089,A* + DWA,46,3,8b120ed20c8596a7e03117d8fbb9df2b6121067fce94eebc76231c06865dd3a5,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170089,A* + TD3,47,3,8b120ed20c8596a7e03117d8fbb9df2b6121067fce94eebc76231c06865dd3a5,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170089,A* + SAC-R,45,3,8b120ed20c8596a7e03117d8fbb9df2b6121067fce94eebc76231c06865dd3a5,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170089,A* + SAC-PO-TTC,272,3,8b120ed20c8596a7e03117d8fbb9df2b6121067fce94eebc76231c06865dd3a5,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170089,A* + SAC-UPO-TTC,266,3,8b120ed20c8596a7e03117d8fbb9df2b6121067fce94eebc76231c06865dd3a5,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170090,A* + DWA,122,3,454614d9dfa19370edb3c8465684f1d67467ad816b5ee2c009f202a5a4e8318b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170090,A* + TD3,168,3,454614d9dfa19370edb3c8465684f1d67467ad816b5ee2c009f202a5a4e8318b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170090,A* + SAC-R,186,3,454614d9dfa19370edb3c8465684f1d67467ad816b5ee2c009f202a5a4e8318b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170090,A* + SAC-PO-TTC,169,3,454614d9dfa19370edb3c8465684f1d67467ad816b5ee2c009f202a5a4e8318b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170090,A* + SAC-UPO-TTC,132,3,454614d9dfa19370edb3c8465684f1d67467ad816b5ee2c009f202a5a4e8318b,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170091,A* + DWA,170,3,a3361ebbca137542e6cb53f8c53e0ff0907cd31ed7db9c45212b55e246d7d068,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170091,A* + TD3,169,3,a3361ebbca137542e6cb53f8c53e0ff0907cd31ed7db9c45212b55e246d7d068,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170091,A* + SAC-R,211,3,a3361ebbca137542e6cb53f8c53e0ff0907cd31ed7db9c45212b55e246d7d068,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170091,A* + SAC-PO-TTC,194,3,a3361ebbca137542e6cb53f8c53e0ff0907cd31ed7db9c45212b55e246d7d068,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170091,A* + SAC-UPO-TTC,203,3,a3361ebbca137542e6cb53f8c53e0ff0907cd31ed7db9c45212b55e246d7d068,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170092,A* + DWA,202,3,a51802a58d16de796e176021d37f3b73e088df272ce7303e3447b128813e341f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170092,A* + TD3,215,3,a51802a58d16de796e176021d37f3b73e088df272ce7303e3447b128813e341f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170092,A* + SAC-R,241,3,a51802a58d16de796e176021d37f3b73e088df272ce7303e3447b128813e341f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170092,A* + SAC-PO-TTC,234,3,a51802a58d16de796e176021d37f3b73e088df272ce7303e3447b128813e341f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170092,A* + SAC-UPO-TTC,243,3,a51802a58d16de796e176021d37f3b73e088df272ce7303e3447b128813e341f,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170093,A* + DWA,49,3,14d4c55ea02fdea213d73a6f2a6f0032da858fc61a192de588c45f60e237a744,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170093,A* + TD3,164,3,14d4c55ea02fdea213d73a6f2a6f0032da858fc61a192de588c45f60e237a744,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170093,A* + SAC-R,198,3,14d4c55ea02fdea213d73a6f2a6f0032da858fc61a192de588c45f60e237a744,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170093,A* + SAC-PO-TTC,166,3,14d4c55ea02fdea213d73a6f2a6f0032da858fc61a192de588c45f60e237a744,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170093,A* + SAC-UPO-TTC,77,3,14d4c55ea02fdea213d73a6f2a6f0032da858fc61a192de588c45f60e237a744,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170094,A* + DWA,188,3,1ff50ac01afd21140816713efae19aada23ad20f06f61c6e2b549b717e3d1b55,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170094,A* + TD3,205,3,1ff50ac01afd21140816713efae19aada23ad20f06f61c6e2b549b717e3d1b55,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170094,A* + SAC-R,244,3,1ff50ac01afd21140816713efae19aada23ad20f06f61c6e2b549b717e3d1b55,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170094,A* + SAC-PO-TTC,217,3,1ff50ac01afd21140816713efae19aada23ad20f06f61c6e2b549b717e3d1b55,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170094,A* + SAC-UPO-TTC,248,3,1ff50ac01afd21140816713efae19aada23ad20f06f61c6e2b549b717e3d1b55,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170095,A* + DWA,135,3,037874d027b8dadd918512f23f6948308e9d42b7d9154329ac48c4d92b2f15e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170095,A* + TD3,221,3,037874d027b8dadd918512f23f6948308e9d42b7d9154329ac48c4d92b2f15e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170095,A* + SAC-R,202,3,037874d027b8dadd918512f23f6948308e9d42b7d9154329ac48c4d92b2f15e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170095,A* + SAC-PO-TTC,175,3,037874d027b8dadd918512f23f6948308e9d42b7d9154329ac48c4d92b2f15e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170095,A* + SAC-UPO-TTC,164,3,037874d027b8dadd918512f23f6948308e9d42b7d9154329ac48c4d92b2f15e3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170096,A* + DWA,162,3,d1c6c01899b0bc00a54343357d977c91ace9adaec80b18202e85469f18c9adb1,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170096,A* + TD3,185,3,d1c6c01899b0bc00a54343357d977c91ace9adaec80b18202e85469f18c9adb1,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170096,A* + SAC-R,276,3,d1c6c01899b0bc00a54343357d977c91ace9adaec80b18202e85469f18c9adb1,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170096,A* + SAC-PO-TTC,194,3,d1c6c01899b0bc00a54343357d977c91ace9adaec80b18202e85469f18c9adb1,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170096,A* + SAC-UPO-TTC,233,3,d1c6c01899b0bc00a54343357d977c91ace9adaec80b18202e85469f18c9adb1,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170097,A* + DWA,123,3,1969297b8b4bf9df5e267936ffe8f2dc83f501de5bf6be79933d52d692a740f4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170097,A* + TD3,140,3,1969297b8b4bf9df5e267936ffe8f2dc83f501de5bf6be79933d52d692a740f4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170097,A* + SAC-R,124,3,1969297b8b4bf9df5e267936ffe8f2dc83f501de5bf6be79933d52d692a740f4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170097,A* + SAC-PO-TTC,116,3,1969297b8b4bf9df5e267936ffe8f2dc83f501de5bf6be79933d52d692a740f4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170097,A* + SAC-UPO-TTC,144,3,1969297b8b4bf9df5e267936ffe8f2dc83f501de5bf6be79933d52d692a740f4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170098,A* + DWA,193,3,b235677e8fbc7e9e50a1a26dab345f7724a665039a92853920c20a47d77543b0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170098,A* + TD3,204,3,b235677e8fbc7e9e50a1a26dab345f7724a665039a92853920c20a47d77543b0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170098,A* + SAC-R,230,3,b235677e8fbc7e9e50a1a26dab345f7724a665039a92853920c20a47d77543b0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170098,A* + SAC-PO-TTC,401,3,b235677e8fbc7e9e50a1a26dab345f7724a665039a92853920c20a47d77543b0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170098,A* + SAC-UPO-TTC,249,3,b235677e8fbc7e9e50a1a26dab345f7724a665039a92853920c20a47d77543b0,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170099,A* + DWA,145,3,6ac3c5050d181abfbe5d51658c06d7fc7de0ad2eae787150c2eabfe3551c9fa3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170099,A* + TD3,169,3,6ac3c5050d181abfbe5d51658c06d7fc7de0ad2eae787150c2eabfe3551c9fa3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170099,A* + SAC-R,187,3,6ac3c5050d181abfbe5d51658c06d7fc7de0ad2eae787150c2eabfe3551c9fa3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170099,A* + SAC-PO-TTC,174,3,6ac3c5050d181abfbe5d51658c06d7fc7de0ad2eae787150c2eabfe3551c9fa3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170099,A* + SAC-UPO-TTC,53,3,6ac3c5050d181abfbe5d51658c06d7fc7de0ad2eae787150c2eabfe3551c9fa3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170100,A* + DWA,125,3,e0026fbf6c83670563616b53dec9b7b7ac22dd98ca7283004ce5cea9dba95a54,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170100,A* + TD3,137,3,e0026fbf6c83670563616b53dec9b7b7ac22dd98ca7283004ce5cea9dba95a54,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170100,A* + SAC-R,158,3,e0026fbf6c83670563616b53dec9b7b7ac22dd98ca7283004ce5cea9dba95a54,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170100,A* + SAC-PO-TTC,161,3,e0026fbf6c83670563616b53dec9b7b7ac22dd98ca7283004ce5cea9dba95a54,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170100,A* + SAC-UPO-TTC,165,3,e0026fbf6c83670563616b53dec9b7b7ac22dd98ca7283004ce5cea9dba95a54,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170101,A* + DWA,142,3,56051e0fced3be3a2b7e848b32dcaed15125a2401c2bf2100d94917c78312e49,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170101,A* + TD3,186,3,56051e0fced3be3a2b7e848b32dcaed15125a2401c2bf2100d94917c78312e49,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170101,A* + SAC-R,177,3,56051e0fced3be3a2b7e848b32dcaed15125a2401c2bf2100d94917c78312e49,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170101,A* + SAC-PO-TTC,176,3,56051e0fced3be3a2b7e848b32dcaed15125a2401c2bf2100d94917c78312e49,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170101,A* + SAC-UPO-TTC,176,3,56051e0fced3be3a2b7e848b32dcaed15125a2401c2bf2100d94917c78312e49,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170102,A* + DWA,242,3,79b20248f466035729d744ceabb65a6a533a1fe93901ec5e08e6939b1d52a3c3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170102,A* + TD3,48,3,79b20248f466035729d744ceabb65a6a533a1fe93901ec5e08e6939b1d52a3c3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170102,A* + SAC-R,275,3,79b20248f466035729d744ceabb65a6a533a1fe93901ec5e08e6939b1d52a3c3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170102,A* + SAC-PO-TTC,56,3,79b20248f466035729d744ceabb65a6a533a1fe93901ec5e08e6939b1d52a3c3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170102,A* + SAC-UPO-TTC,188,3,79b20248f466035729d744ceabb65a6a533a1fe93901ec5e08e6939b1d52a3c3,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170103,A* + DWA,172,3,b4fe02e6a1b5b910d1a99159b384031d37443a2603bc8f58efa4dc6129fdcb6c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170103,A* + TD3,185,3,b4fe02e6a1b5b910d1a99159b384031d37443a2603bc8f58efa4dc6129fdcb6c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170103,A* + SAC-R,188,3,b4fe02e6a1b5b910d1a99159b384031d37443a2603bc8f58efa4dc6129fdcb6c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170103,A* + SAC-PO-TTC,182,3,b4fe02e6a1b5b910d1a99159b384031d37443a2603bc8f58efa4dc6129fdcb6c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170103,A* + SAC-UPO-TTC,217,3,b4fe02e6a1b5b910d1a99159b384031d37443a2603bc8f58efa4dc6129fdcb6c,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170104,A* + DWA,142,3,0bbe30b5280f41c608458227b6e92c149285ae7ef05cf212f606a5e1d2024b67,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170104,A* + TD3,165,3,0bbe30b5280f41c608458227b6e92c149285ae7ef05cf212f606a5e1d2024b67,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170104,A* + SAC-R,48,3,0bbe30b5280f41c608458227b6e92c149285ae7ef05cf212f606a5e1d2024b67,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170104,A* + SAC-PO-TTC,177,3,0bbe30b5280f41c608458227b6e92c149285ae7ef05cf212f606a5e1d2024b67,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170104,A* + SAC-UPO-TTC,205,3,0bbe30b5280f41c608458227b6e92c149285ae7ef05cf212f606a5e1d2024b67,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170105,A* + DWA,122,3,bec88f3f17718cab6eee3c184a15d38b26ebc0ad3b38a18ddd6bb9cab757dee7,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170105,A* + TD3,137,3,bec88f3f17718cab6eee3c184a15d38b26ebc0ad3b38a18ddd6bb9cab757dee7,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170105,A* + SAC-R,228,3,bec88f3f17718cab6eee3c184a15d38b26ebc0ad3b38a18ddd6bb9cab757dee7,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170105,A* + SAC-PO-TTC,247,3,bec88f3f17718cab6eee3c184a15d38b26ebc0ad3b38a18ddd6bb9cab757dee7,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170105,A* + SAC-UPO-TTC,229,3,bec88f3f17718cab6eee3c184a15d38b26ebc0ad3b38a18ddd6bb9cab757dee7,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170106,A* + DWA,179,3,13c6198db28a72e249c4426c39e677f7ffc6224325972f7a5e585154bc0f9cd4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170106,A* + TD3,227,3,13c6198db28a72e249c4426c39e677f7ffc6224325972f7a5e585154bc0f9cd4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170106,A* + SAC-R,244,3,13c6198db28a72e249c4426c39e677f7ffc6224325972f7a5e585154bc0f9cd4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170106,A* + SAC-PO-TTC,221,3,13c6198db28a72e249c4426c39e677f7ffc6224325972f7a5e585154bc0f9cd4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170106,A* + SAC-UPO-TTC,331,3,13c6198db28a72e249c4426c39e677f7ffc6224325972f7a5e585154bc0f9cd4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170107,A* + DWA,149,3,14bbc4fa8507b04893d19d3caa72af38b4ed8ad45cf696e4be217fe8be43b855,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170107,A* + TD3,178,3,14bbc4fa8507b04893d19d3caa72af38b4ed8ad45cf696e4be217fe8be43b855,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170107,A* + SAC-R,178,3,14bbc4fa8507b04893d19d3caa72af38b4ed8ad45cf696e4be217fe8be43b855,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170107,A* + SAC-PO-TTC,182,3,14bbc4fa8507b04893d19d3caa72af38b4ed8ad45cf696e4be217fe8be43b855,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170107,A* + SAC-UPO-TTC,199,3,14bbc4fa8507b04893d19d3caa72af38b4ed8ad45cf696e4be217fe8be43b855,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170108,A* + DWA,199,3,67fb88c55772f5faeac5c8773ebc5fb6e802f33d84ec56d1cbe91af2fc4f9d0d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170108,A* + TD3,224,3,67fb88c55772f5faeac5c8773ebc5fb6e802f33d84ec56d1cbe91af2fc4f9d0d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170108,A* + SAC-R,233,3,67fb88c55772f5faeac5c8773ebc5fb6e802f33d84ec56d1cbe91af2fc4f9d0d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170108,A* + SAC-PO-TTC,218,3,67fb88c55772f5faeac5c8773ebc5fb6e802f33d84ec56d1cbe91af2fc4f9d0d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170108,A* + SAC-UPO-TTC,228,3,67fb88c55772f5faeac5c8773ebc5fb6e802f33d84ec56d1cbe91af2fc4f9d0d,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170109,A* + DWA,194,3,f9c9191af48f767f6720183eda73a76cf22f03eba9e48c0b6a3aef8331a82a08,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170109,A* + TD3,220,3,f9c9191af48f767f6720183eda73a76cf22f03eba9e48c0b6a3aef8331a82a08,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170109,A* + SAC-R,236,3,f9c9191af48f767f6720183eda73a76cf22f03eba9e48c0b6a3aef8331a82a08,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170109,A* + SAC-PO-TTC,235,3,f9c9191af48f767f6720183eda73a76cf22f03eba9e48c0b6a3aef8331a82a08,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170109,A* + SAC-UPO-TTC,380,3,f9c9191af48f767f6720183eda73a76cf22f03eba9e48c0b6a3aef8331a82a08,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170110,A* + DWA,143,3,8c0e1ee2c9fc957e34e7ff7d785db120a255d851e5267e65071c73e206b700dd,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170110,A* + TD3,210,3,8c0e1ee2c9fc957e34e7ff7d785db120a255d851e5267e65071c73e206b700dd,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170110,A* + SAC-R,189,3,8c0e1ee2c9fc957e34e7ff7d785db120a255d851e5267e65071c73e206b700dd,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170110,A* + SAC-PO-TTC,179,3,8c0e1ee2c9fc957e34e7ff7d785db120a255d851e5267e65071c73e206b700dd,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170110,A* + SAC-UPO-TTC,231,3,8c0e1ee2c9fc957e34e7ff7d785db120a255d851e5267e65071c73e206b700dd,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170111,A* + DWA,206,3,7ef3f0c23ad479d8ed1686108aee1546318b93c7c0e56c745f477af4b910c4d4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170111,A* + TD3,236,3,7ef3f0c23ad479d8ed1686108aee1546318b93c7c0e56c745f477af4b910c4d4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170111,A* + SAC-R,248,3,7ef3f0c23ad479d8ed1686108aee1546318b93c7c0e56c745f477af4b910c4d4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170111,A* + SAC-PO-TTC,238,3,7ef3f0c23ad479d8ed1686108aee1546318b93c7c0e56c745f477af4b910c4d4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170111,A* + SAC-UPO-TTC,269,3,7ef3f0c23ad479d8ed1686108aee1546318b93c7c0e56c745f477af4b910c4d4,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170112,A* + DWA,179,3,fa053040da05d5efe4dacc58875b9f948a9d82fb4607a2e9b9967b9a7c7fa190,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170112,A* + TD3,274,3,fa053040da05d5efe4dacc58875b9f948a9d82fb4607a2e9b9967b9a7c7fa190,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170112,A* + SAC-R,225,3,fa053040da05d5efe4dacc58875b9f948a9d82fb4607a2e9b9967b9a7c7fa190,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170112,A* + SAC-PO-TTC,220,3,fa053040da05d5efe4dacc58875b9f948a9d82fb4607a2e9b9967b9a7c7fa190,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170112,A* + SAC-UPO-TTC,371,3,fa053040da05d5efe4dacc58875b9f948a9d82fb4607a2e9b9967b9a7c7fa190,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170113,A* + DWA,192,3,b8f2c518c91e11b9fe414a4d81895696f1134c2327d3919e57da31289dd95b81,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170113,A* + TD3,196,3,b8f2c518c91e11b9fe414a4d81895696f1134c2327d3919e57da31289dd95b81,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170113,A* + SAC-R,236,3,b8f2c518c91e11b9fe414a4d81895696f1134c2327d3919e57da31289dd95b81,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170113,A* + SAC-PO-TTC,235,3,b8f2c518c91e11b9fe414a4d81895696f1134c2327d3919e57da31289dd95b81,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170113,A* + SAC-UPO-TTC,257,3,b8f2c518c91e11b9fe414a4d81895696f1134c2327d3919e57da31289dd95b81,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170114,A* + DWA,141,3,98ecd8e9d73baf3c681ead66bbe4e1babfc54dfa97cc49129e4d077528c03f71,1,0.04,0.06,fase2_percepcion_comun_v1
incertidumbre_moderada,170114,A* + TD3,72,3,98ecd8e9d73baf3c681ead66bbe4e1babfc54dfa97cc49129e4d077528c03f71,1,0.04,0.06,fase2_percepcion_comun_v1
