numero_evaluacion,semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos_ejecutados,tiempo_navegacion,recompensa_acumulada,longitud_recorrida,distancia_final_meta,eficiencia_navegacion,error_medio_ruta,error_rmse_ruta,error_maximo_ruta,clearance_estatico_minimo,clearance_dinamico_minimo,clearance_total_minimo,clearance_total_promedio,variacion_total_v,variacion_total_omega,esfuerzo_control
47,132046,colision_dinamica,0,0,1,0,0,171,17.1,-214.23919258336042,8.081625180494733,5.9056834764355095,nan,0.16647938086471054,0.23701294023753416,0.5631013608264999,0.4475404309006914,-0.0042330891090202605,-0.0042330891090202605,0.9227106458555431,14.961380571871995,44.34672167934477,7.170899404479437
48,132047,meta,1,0,0,0,0,193,19.3,224.73603131857817,11.544756534982572,0.4981694452264792,0.9057821193390441,0.5376047923496541,0.7969486418578088,1.5838995877750677,0.2634545046635962,1.036045798503848,0.2634545046635962,0.8907567606650412,12.748707488172602,52.6772387875244,13.108756715182711
49,132048,meta,1,0,0,0,0,167,16.7,269.8887038732562,7.185957098115997,0.49761139555396644,1.0563035808749723,0.1913505718444077,0.23932061289310555,0.50277724929679,0.4652207696724555,1.2918990063943043,0.4652207696724555,1.2270246690722655,13.601484264343135,44.3316891387105,6.784619340001932
50,132049,meta,1,0,0,0,0,277,27.700000000000003,136.51428800991863,14.668511515099272,0.49907197125558156,1.0842418799228704,0.12125120490835331,0.14766643067924595,0.4303099922498639,0.1916728738568828,0.10677708340085557,0.10677708340085557,0.931510372421689,19.023818420618333,73.55036352612079,14.905880161827717
51,132050,meta,1,0,0,0,0,288,28.8,499.17560750245116,14.994877883364401,0.4996461369885418,1.0549130209776958,0.24248702371385616,0.27821502644101537,0.5762337750284079,0.7018463009700066,1.5167627049096892,0.7018463009700066,1.3230983915434482,15.443711936473846,74.36318764840252,14.584767828862576
52,132051,meta,1,0,0,0,0,216,21.6,326.1823124742282,11.651233729105064,0.4964208922159638,1.008121432295074,0.14317411078208725,0.2039509265101035,0.46971250216171967,0.13623433253329886,0.8940382917893612,0.13623433253329886,1.086092044588967,15.547777270686865,61.02548688948154,12.72886853512755
53,132052,meta,1,0,0,0,0,227,22.700000000000003,363.70523434815794,11.358309421688338,0.4996080179522658,1.0639383114816419,0.18441720929310118,0.226575422488505,0.5696505963383327,0.37120281312253645,1.5383334228651107,0.37120281312253645,0.9393551855636532,13.055366133989452,56.640311305969945,10.345259077571136
54,132053,meta,1,0,0,0,0,198,19.8,266.2239818976295,7.806968498121261,0.4960998895955783,1.1034827122059743,0.17666216946393667,0.22328611098163223,0.4766917110496385,0.29266925488964335,1.9280389593982514,0.29266925488964335,0.7938507630440235,15.136372636966716,56.86921744849532,6.352876415286367
55,132054,meta,1,0,0,0,0,222,22.200000000000003,253.00458283529719,8.94598174907507,0.49764337323340196,1.050211630351294,0.10788015130533435,0.15871896795892998,0.4401443231388613,0.7848556768611387,0.8649588350717893,0.7848556768611387,1.2242080371940633,12.114919972563172,62.50010528322308,9.381545986160656
56,132055,meta,1,0,0,0,0,169,16.900000000000002,262.09547890834,7.371273239399159,0.49907195410234617,1.0658290089697164,0.27119444566331014,0.3474057584736369,0.6202350085167474,0.5967056202823414,1.1045460017558484,0.5967056202823414,1.1423561607627462,15.47872934878999,41.17580721173435,7.747225264972224
57,132056,meta,1,0,0,0,0,202,20.200000000000003,153.89438795450252,7.047989330148843,0.4980440639730848,1.114633185140189,0.09821427581322884,0.16732350666353196,0.5850286390843707,0.5020393216331673,0.8056930952540694,0.5020393216331673,0.9834549048383705,6.966571663869482,50.39708662293851,7.819728653469994
58,132057,colision_dinamica,0,0,1,0,0,213,21.3,-378.929513849685,8.114457530279754,4.106331226452912,nan,0.23676131566400727,0.32634996844606906,0.6224758885949147,0.33481301900730887,-0.028255154454377318,-0.028255154454377318,0.5475077442152034,16.710388160683213,65.2734765856294,9.351910401430777
59,132058,meta,1,0,0,0,0,212,21.200000000000003,337.73928512892945,11.282100972862107,0.49476121823067226,1.043120872739971,0.22362897694936854,0.30724377568969563,0.5584759110701931,0.33679520890401304,1.5366481771845835,0.33679520890401304,0.7249896982977654,12.750816762843472,51.122599350847295,11.65500775057135
60,132059,meta,1,0,0,0,0,214,21.400000000000002,275.89765990876356,11.087229677359387,0.4953973186969401,0.988063464944859,0.30186673587891216,0.3455537341563227,0.6370997830301626,0.019805671593688123,1.523927518195709,0.019805671593688123,1.217302195123204,15.67835431658898,53.40681782960891,12.561541914827053
